,M01AE,N02BE
2021-06-02,3.336384499001833,18.529351451680242
2021-06-03,3.5546187422033952,18.81538733978339
2021-06-04,3.3982440115483126,17.823053866758354
2021-06-05,5.471107819216822,18.456129175279642
2021-06-06,6.064607130800479,19.7448909805529
2021-06-07,3.5850982174745183,16.703170106307937
2021-06-08,3.8226527134572166,16.52197976283589
2021-06-09,3.50483736032368,17.534557365090144
2021-06-10,3.8959449926907275,19.169907369986873
2021-06-11,3.732261722762217,19.13744698600658
2021-06-12,3.967550074969843,18.44352418840645
2021-06-13,4.1146905328401955,18.31941541656057
2021-06-14,3.7349096999686804,18.097518907503424
2021-06-15,3.723629345341201,17.009484062159096
2021-06-16,3.7066654898864213,17.511443732365095
2021-06-17,3.415190010492648,16.419544535752806
2021-06-18,3.9170755921765217,17.42383488207244
2021-06-19,4.383132817939727,18.193335820032175
2021-06-20,4.94271617460042,18.38107535118609
2021-06-21,4.05172463492229,18.26442613327624
2021-06-22,3.745387062393493,18.38427473566887
2021-06-23,3.7241137749524156,17.517911400439818
2021-06-24,3.9147309962821093,16.562684854323553
2021-06-25,3.7147068630245736,15.320289699484455
2021-06-26,4.191947832808056,18.34327004379352
2021-06-27,4.54171223520128,19.029745255697332
2021-06-28,3.614492786471875,16.736142445292334
2021-06-29,3.5822757652553303,18.283640374383623
2021-06-30,3.7570331136651003,16.762599462701584
2021-07-01,3.7111092965794144,17.415660897168113
2021-07-02,3.7437307079433952,17.913068281145808
2021-07-03,3.8299086656953913,18.679750831523116
2021-07-04,4.117423479217758,20.38406234058541
2021-07-05,3.5950773765244777,18.280917976191027
2021-07-06,4.083186948795082,18.059033642942136
2021-07-07,3.699194886208498,16.276934695270683
2021-07-08,3.7856714623932524,17.92755224288541
2021-07-09,3.8285191423300846,18.186269426330725
2021-07-10,3.8579936048450874,17.748915380606167
2021-07-11,4.494810469720828,19.749977801793126
2021-07-12,3.616568669610077,17.678349111822985
2021-07-13,3.5787514278538954,18.017324018653337
2021-07-14,3.766861402523465,22.00555274152442
2021-07-15,4.313304141997352,17.93459038707028
2021-07-16,3.56251774189765,18.505382586769056
2021-07-17,3.8444673782356116,16.752538799149498
2021-07-18,3.950861881155251,21.317931097137176
2021-07-19,4.042004075188452,17.664806280739477
2021-07-20,3.4803713638624827,17.58223938250383
2021-07-21,3.858120499417609,17.891651715937794
2021-07-22,3.8003479518787495,18.44357586725593
2021-07-23,4.284169462521967,17.410639368812838
2021-07-24,3.8798138769711907,17.39438835267472
2021-07-25,4.143328274316027,20.52661078852348
2021-07-26,3.4074893667424835,17.63354164533022
2021-07-27,3.7464354683654175,18.82151431985597
2021-07-28,3.533500105354744,20.467951632723363
2021-07-29,3.1974490085654987,17.370957514927277
2021-07-30,3.751386979026325,20.27856106899326
2021-07-31,4.983516291200963,17.93526459449253
2021-08-01,4.280949317091005,21.792423154499097
2021-08-02,3.5704478739218546,17.246988820062704
2021-08-03,3.647800919387627,19.102406486653667
2021-08-04,3.687899649538203,19.601291394465463
2021-08-05,3.724369400031817,19.78201450223243
2021-08-06,3.652539177922829,18.979861505054252
2021-08-07,3.9893102134518794,20.449431091801788
2021-08-08,4.419028952127421,19.83160612959185
2021-08-09,3.6506605774880225,17.479854021737495
2021-08-10,3.6896173291008245,19.82440586571461
2021-08-11,3.483557896332609,18.245421195018793
2021-08-12,3.709169057148459,19.755340207990187
2021-08-13,3.6176201554588454,17.987171470665277
2021-08-14,4.045897468538222,18.344455293905156
2021-08-15,4.507094631607676,21.95991242753293
2021-08-16,3.9156138519179917,19.584650347058272
2021-08-17,3.6838457196897183,20.1431679381483
2021-08-18,3.502714543637972,23.583223234564805
2021-08-19,3.477270796422658,21.572277853828034
2021-08-20,3.4670006137825564,21.143425054785315
2021-08-21,4.118758980248625,20.180596760922963
2021-08-22,4.865823037654092,22.869352818888327
2021-08-23,3.3299474430744254,21.607662986270086
2021-08-24,3.544966780355659,21.28978381805573
2021-08-25,3.4901536673501794,24.073997050793427
2021-08-26,3.5917916265337575,23.390850382862936
2021-08-27,3.2412344454638267,23.92765670959927
2021-08-28,3.709945388855537,26.00319711711041
2021-08-29,4.448890091144699,29.220152186302776
2021-08-30,3.3990771444926033,22.347604499785152
2021-08-31,3.8068561012906597,25.494774384744645
2021-09-01,2.8930103780986074,24.696518938943605
2021-09-02,3.7934061130691017,27.01546956042138
2021-09-03,3.6660844121240688,24.94340199228443
2021-09-04,3.6123420525139798,27.388686648813568
2021-09-05,4.481132036739423,30.048513601835648
2021-09-06,3.3441519014959455,28.89346130776215
2021-09-07,3.4807702542871195,29.414674447641744
2021-09-08,3.7646342765355096,29.653331230874034
2021-09-09,3.7151442462716893,29.717250006204168
2021-09-10,3.4838887034097814,28.626774685728364
2021-09-11,4.120992144433548,31.179676076354983
2021-09-12,4.324202058508196,42.28059937681764
2021-09-13,3.292709701001117,32.51099240189929
2021-09-14,4.226813425626147,37.65932602636191
2021-09-15,3.395038450124375,30.723944339925115
2021-09-16,3.589426928215143,29.698439732738702
2021-09-17,3.4420707892346893,29.27976068502245
2021-09-18,4.0197334301383005,32.543611857916154
2021-09-19,4.22351017436067,40.52470809280198
2021-09-20,3.3309540557941637,32.11826946214204
2021-09-21,3.47794612931245,33.3052625042099
2021-09-22,4.0428947702169955,37.45679878958198
2021-09-23,3.7338651909428022,34.5001189503653
2021-09-24,3.8540245681550567,33.34157769549749
2021-09-25,3.8219605786074253,34.17574904632167
2021-09-26,4.2597369833085486,40.8550757607605
2021-09-27,3.720715736044839,32.74934572812222
2021-09-28,4.644864742561389,34.761688031944445
2021-09-29,4.167297499136539,34.16886272565638
2021-09-30,3.3068600056193516,39.27616012978395
2021-10-01,3.9479655020532705,32.57946589201107
2021-10-02,3.875929406798486,35.75293520363976
2021-10-03,4.10391639853484,37.310614206916
2021-10-04,3.520826380138442,38.08822538341982
2021-10-05,3.431340727666756,34.30925327496772
2021-10-06,3.575027756006477,36.02338707753738
2021-10-07,3.5697518053620874,34.879271483951484
2021-10-08,4.22436387528226,45.88073943126817
2021-10-09,5.047462992126312,35.994423606328795
2021-10-10,4.885457731732889,37.26321850985385
2021-10-11,3.6168699606956305,33.323676307323495
2021-10-12,4.024779057871895,31.507927803279888
2021-10-13,3.2451091019004235,29.433277490326358
2021-10-14,4.131799161795895,31.75460954664584
2021-10-15,3.4881793746304988,29.70656724774576
2021-10-16,3.8662846786927134,32.36332945735606
2021-10-17,4.035384836590098,35.021894880774276
2021-10-18,3.522501138417795,33.98830015461615
2021-10-19,3.341333031862417,32.400382017980604
2021-10-20,3.618761382596021,29.88930257745335
2021-10-21,3.3166213345368534,31.982809651915474
2021-10-22,4.000736173109546,33.09293527514696
2021-10-23,4.13778848054144,33.05041387794716
2021-10-24,4.176377608967982,33.55991859255272
2021-10-25,3.663757369135666,32.2452996871174
2021-10-26,3.8060421678673277,30.273287047958163
2021-10-27,3.78047230194803,33.77932923581471
2021-10-28,3.4047617268534216,28.64517377590202
2021-10-29,3.5329230035281425,33.163111611143584
2021-10-30,3.9026026807673113,31.273156758289478
2021-10-31,3.8454635067764165,32.6534240140699
2021-11-01,3.5035631725931697,30.67800261985082
2021-11-02,3.402809565216201,33.022791247818155
2021-11-03,3.566995825745172,30.379565913529373
2021-11-04,3.7602243386969705,34.23373516995386
2021-11-05,3.7217478085055866,33.04879673069183
2021-11-06,4.312580036277863,31.908285967205526
2021-11-07,4.310904818812543,34.25384943238141
2021-11-08,3.5192244848145533,34.900600892486025
2021-11-09,3.349343784310798,29.14233866384448
2021-11-10,3.4534178977727072,33.69740226946017
2021-11-11,3.5814201524625497,31.460936153754588
2021-11-12,3.671818419820552,30.348392305034746
2021-11-13,3.978820585670346,30.908780875860096
2021-11-14,5.07046222706089,36.65161764788039
2021-11-15,3.155704782775676,34.309093012995795
2021-11-16,3.8162138689167886,31.508958488823513
2021-11-17,3.4043881195657226,29.939495226496916
2021-11-18,3.5256117070863207,30.951151775305682
2021-11-19,3.4233046005519077,30.632917518926774
2021-11-20,4.580984455887819,33.52706554002233
2021-11-21,4.923768896393653,38.25231516654546
2021-11-22,3.194686519484911,28.929258183125054
2021-11-23,3.5481152472384427,32.226636913981615
2021-11-24,3.3445579375522216,33.48461845264546
2021-11-25,3.7086110212848835,32.33182195364012
2021-11-26,3.7365001948901377,31.357847984168597
2021-11-27,3.983079862601781,38.71811072064791
2021-11-28,3.9096980595716166,34.39363479617528
2021-11-29,3.113883539251107,32.87984365101171
2021-11-30,3.2097819233679363,33.15795015362823
2021-12-01,3.8066145119896406,32.83553803206388
2021-12-02,3.6389835730494013,35.51898510950862
2021-12-03,4.829249769089959,34.484646870427696
2021-12-04,4.39389348972875,34.928637197449625
2021-12-05,4.313707438649349,39.43237805543626
2021-12-06,3.2151191075777827,29.04744846808936
2021-12-07,3.901257880525031,35.10128956482686
2021-12-08,3.493679603794852,34.065860023375116
2021-12-09,3.420450161874581,33.82627996854524
2021-12-10,3.92936084822491,31.72734098339701
2021-12-11,4.237425644591782,35.2176027449763
2021-12-12,3.8403822283166527,36.59675935644067
2021-12-13,3.297412302301102,34.88718088282953
2021-12-14,3.540948838835327,35.87874051838498
2021-12-15,3.9039927383649795,36.40357496557148
2021-12-16,4.150990526388863,34.038575921480174
2021-12-17,3.841931803774478,37.230748306707234
2021-12-18,5.119246346765393,37.741964586781314
2021-12-19,4.052135688147249,38.875337530390624
2021-12-20,3.3124436295773823,34.93279422748208
2021-12-21,3.8988816324016256,39.89585737105293
2021-12-22,3.8431396575877956,33.39254357781178
2021-12-23,4.1849520866181775,34.64011157949524
2021-12-24,3.872732098978067,32.41119798583068
2021-12-25,4.057971943300887,42.24510337636187
2021-12-26,5.339641105105981,39.42153272173869
2021-12-27,3.4694121605733015,37.29063440669695
2021-12-28,3.8140076764154496,34.259461879219295
2021-12-29,4.041060243860382,37.5236646981812
2021-12-30,3.7144798248298807,30.649684837182857
2021-12-31,3.9884989067899475,36.624000998074514
2022-01-01,4.341628391294488,38.676268418816925
2022-01-02,4.232147377995888,41.28130909584237
2022-01-03,3.6296325930652293,38.80072175936893
2022-01-04,4.397881697382181,37.525655783951855
2022-01-05,3.5575148947705997,36.74765791386143
2022-01-06,3.860263102128512,41.74168963769288
2022-01-07,3.7933556720382593,40.045357888071116
2022-01-08,4.24152929575939,36.40286856479778
2022-01-09,4.233608015392163,35.73369601016468
2022-01-10,4.067765032180995,37.749933209992314
2022-01-11,3.6112698619769685,38.29314945668076
2022-01-12,3.6709636716063456,32.587948672815415
2022-01-13,3.5793846112994365,35.88044185384148
2022-01-14,4.142041937719467,37.38068952261286
2022-01-15,4.276095877042783,37.42974406942924
2022-01-16,4.07164599759904,35.62113908353891
2022-01-17,3.576699211881956,37.04749718837409
2022-01-18,3.9041218601366836,35.356599194709496
2022-01-19,3.9340786269181107,34.76869251134382
2022-01-20,4.498904336563849,36.09150503918237
2022-01-21,3.953150750189738,34.93041271626009
2022-01-22,4.438191007750857,34.98475974611207
2022-01-23,4.778687468056262,38.192126596723895
2022-01-24,3.4717650595761245,37.81389711024783
2022-01-25,4.268464703752106,36.08604442558008
2022-01-26,3.733012559014902,33.823360182247264
2022-01-27,4.005994917604875,34.141132906095066
2022-01-28,3.724169561713291,35.70137151822261
2022-01-29,4.793945649718895,35.92362224988518
2022-01-30,4.603183273167263,40.04318811031324
2022-01-31,3.662269525581009,35.701016992583924
2022-02-01,3.9290254954940993,39.549911313143916
2022-02-02,3.662118627407048,38.12334978290486
2022-02-03,3.74244037169191,37.8105909148904
2022-02-04,3.813258692672592,32.89182674768423
2022-02-05,3.7657109022280086,39.24906700150317
2022-02-06,4.458403713182006,34.52235296230192
2022-02-07,4.052242085965323,35.8651211168018
2022-02-08,3.7046722530308442,42.11730544860158
2022-02-09,3.7556137225191244,36.1809355323963
2022-02-10,4.042097201727232,33.95335976380331
2022-02-11,3.680395368023192,35.658125686665244
2022-02-12,3.832803190325698,31.948395529750425
2022-02-13,4.287888695674981,36.77548935189561
2022-02-14,4.169095937950753,31.47034583109748
2022-02-15,3.958044972196906,34.49952541114816
2022-02-16,3.6746994261238153,32.24515872900835
2022-02-17,4.192526158735574,32.18533384968462
2022-02-18,3.9757677680715338,33.06714234651072
2022-02-19,3.9084626538823435,34.40480948401576
2022-02-20,4.393275527427137,35.83846966300488
2022-02-21,3.420827165340729,34.66972728228955
2022-02-22,3.4489673253981508,31.186708376656238
2022-02-23,3.9329318863330758,29.21753311797532
2022-02-24,3.7946576734659643,28.21977312231411
2022-02-25,3.7087983108261637,28.163009262242646
2022-02-26,4.141405237723581,29.211973108433757
2022-02-27,3.6813006913288966,28.042525535800962
2022-02-28,3.2780534779471355,29.034141017256573
2022-03-01,3.705909223462528,32.21013806577251
2022-03-02,3.702366845285861,29.956447829837693
2022-03-03,3.5746255953215362,32.62002583184733
2022-03-04,3.7563710234699297,23.877843141126643
2022-03-05,3.8016117978199175,30.79001471544556
2022-03-06,3.5086137724474935,29.672386598606916
2022-03-07,4.019824015370682,29.27112053441855
2022-03-08,3.469849342627456,27.079264069127323
2022-03-09,3.7615408440785925,26.468570567530968
2022-03-10,3.794041203092805,24.271985901582422
2022-03-11,3.7582965504724686,26.575674438162718
2022-03-12,3.753709751661947,28.176905864744256
2022-03-13,3.6630900854354054,29.467527517385324
2022-03-14,3.944519850535521,28.54838054670455
2022-03-15,3.3094176072105492,26.262359714490604
2022-03-16,3.8992393586841976,28.002191883190793
2022-03-17,3.582591801039327,27.22332473157019
2022-03-18,3.5001331181482622,26.053421714572067
2022-03-19,3.918264693540709,29.95852902867468
2022-03-20,3.470588457399982,26.646482737784613
2022-03-21,3.7968315571394986,25.798001858532785
2022-03-22,3.2513124235614135,28.02093272499402
2022-03-23,3.4659617306597488,29.689461422832544
2022-03-24,3.345808153611927,24.445631430579677
2022-03-25,3.3856998831091976,27.002210724359017
2022-03-26,4.073211500405178,29.822371310643888
2022-03-27,5.994393220981291,25.176904271981428
2022-03-28,3.1651453964911624,29.336242185526654
2022-03-29,3.700528334849034,27.846988368838012
2022-03-30,3.7514439759791256,26.998045049051168
2022-03-31,3.2380121358256897,21.044916663295204
2022-04-01,3.598373196008057,25.583448556347566
2022-04-02,3.473902608892978,23.68880152733095
2022-04-03,3.962355554212327,24.634415777275716
2022-04-04,3.5323828670839843,26.866286517558088
2022-04-05,3.0591353926780864,27.11784955239871
2022-04-06,3.396349209707313,24.49550549586213
2022-04-07,3.4291337088734735,22.24551398422768
2022-04-08,3.2774758901144683,25.34623728744263
2022-04-09,3.784762233043311,23.48590206279127
2022-04-10,5.117729820434232,27.94190563127109
2022-04-11,3.206151834097312,20.682432564905817
2022-04-12,3.640378401554209,19.99608180830003
2022-04-13,3.315373095274698,23.03746509209987
2022-04-14,3.191788196408925,22.764463582245043
2022-04-15,3.573619445579411,21.50985805666402
2022-04-16,3.749323775855018,25.192886118853572
2022-04-17,3.966412354714274,24.15193683350199
2022-04-18,3.5034806073948617,21.56315961531593
2022-04-19,3.743094833042903,21.986007888880565
2022-04-20,3.586209124967857,20.373278619900585
2022-04-21,3.2425798295522386,22.41606082152408
2022-04-22,3.6723276236966873,19.72584435564142
2022-04-23,4.126591453406288,21.45571638805075
2022-04-24,4.439586692972205,23.952508859983766
2022-04-25,3.322835512033344,20.24296662910525
2022-04-26,3.83852135059436,20.471711459138568
2022-04-27,3.493987746398252,20.406639112373423
2022-04-28,3.5963631465682533,21.824194425598794
2022-04-29,3.562184326251401,18.034550305712745
2022-04-30,3.678689897499285,21.449206112263415
2022-05-01,4.261731241035487,22.95337292625987
2022-05-02,3.7704727760602363,22.088111977039222
2022-05-03,4.652680621511726,20.466510341180335
2022-05-04,3.324156520806756,20.189692791556222
2022-05-05,3.2555413996964377,19.796642390709305
2022-05-06,3.647506315788858,21.36233774624699
2022-05-07,3.925853945296029,20.063450025422313
2022-05-08,3.7497677980800406,21.971253084483457
2022-05-09,3.507140811523109,22.38050180524146
2022-05-10,3.5354793656633516,23.23505747051472
2022-05-11,3.564641271276715,20.359027105833256
2022-05-12,3.202979303615775,24.897779481054062
2022-05-13,3.4955655755228245,21.84688690958809
2022-05-14,3.5190971156373823,18.85818077841304
2022-05-15,4.146241425803495,23.471479708689497
2022-05-16,3.8982219781793153,22.327513511868737
2022-05-17,3.4299585134900363,24.038815926103478
2022-05-18,3.545001284620157,21.540411566461128
2022-05-19,3.667821869097054,18.721482528274457
2022-05-20,3.5084729494830804,21.603411792988776
2022-05-21,3.759384706905189,23.352949153452382
2022-05-22,3.582686937438958,23.118680463787182
2022-05-23,3.8482813431899605,21.98364758883414
2022-05-24,3.5405798015910466,20.700188791947284
2022-05-25,3.4874582256852533,21.93137845661499
2022-05-26,3.6519973085693325,22.20604704685858
2022-05-27,3.8276268349900775,19.539838590805783
2022-05-28,4.907795808747978,20.780489767318144
2022-05-29,4.251570885082127,22.10501077123569
2022-05-30,3.4668273707721418,20.103665024350992
2022-05-31,3.6434230596762722,21.302716555758867
2022-06-01,3.319811518812268,22.083884306069283
2022-06-02,4.661032380792568,21.9027513145073
2022-06-03,3.395212833703477,18.950879726875705
2022-06-04,3.8435728735446326,21.025948492563362
2022-06-05,4.82744578289511,20.93452680990487
2022-06-06,3.5247923077793755,20.336119848217116
2022-06-07,3.6272326850196186,20.896763355499466
2022-06-08,3.688002656586955,20.096571713158585
2022-06-09,3.726482227186125,20.991659522306367
2022-06-10,3.935010290942647,19.93772586986275
2022-06-11,3.7477059205895555,20.91314565522456
2022-06-12,4.31696687243622,21.64120491073142
2022-06-13,3.664886780325294,21.744911714783616
2022-06-14,3.7520665646057663,19.36889016296947
2022-06-15,3.4592723313287226,20.568390527795017
2022-06-16,3.6539062146709447,21.279009766293353
2022-06-17,3.757243051571691,22.50849980853364
2022-06-18,3.807753089633584,22.182029437586188
2022-06-19,4.748416912261826,20.18879282595484
2022-06-20,3.5354940102768984,20.773895804384424
2022-06-21,3.4168004529792375,19.015687780920555
2022-06-22,3.5985410538439617,21.753867176322082
2022-06-23,2.7313620012554796,19.8967454520014
2022-06-24,3.576845265280199,22.94580766576077
2022-06-25,4.070781343395927,22.669308096673184
2022-06-26,4.5938314292306455,23.662487882783424
2022-06-27,4.080266254537393,20.17289248798754
2022-06-28,3.5452533935924455,19.982648462614687
2022-06-29,3.350220970267402,20.55430746568534
2022-06-30,3.5408575604703016,21.27666225180512
2022-07-01,3.5213780188457213,20.10054217520278
2022-07-02,3.591865434288877,23.0812700052492
2022-07-03,4.971633665430298,23.589019683112923
2022-07-04,3.690229572447768,22.141788919039538
2022-07-05,4.066163733316097,21.518743252918494
2022-07-06,3.554943022522059,21.853836979188397
2022-07-07,5.443685829075832,20.46068377413227
2022-07-08,3.748957431084542,21.755122387677783
2022-07-09,3.948341610176728,23.09430565457786
2022-07-10,4.62387114641856,23.51372371853954
2022-07-11,3.7361011194546343,21.219812563237085
2022-07-12,3.219549746533669,21.817443101248244
2022-07-13,3.4297491903089194,21.129516805348715
2022-07-14,3.512233075681919,22.564700982677547
2022-07-15,3.723270807832189,22.109747072875297
2022-07-16,3.779593554262014,21.518485199623168
2022-07-17,4.1246953822033,26.831126456361236
2022-07-18,3.3066414788516014,22.080381442552852
2022-07-19,3.9312609600171275,20.89689784471297
2022-07-20,3.4502360857203986,20.64579284197354
2022-07-21,3.6541012024178547,22.106853142892934
2022-07-22,3.5802191153034086,20.939258875559425
2022-07-23,3.1926725158806466,20.564363313313685
2022-07-24,4.357730294423519,21.096947936555566
2022-07-25,4.07487727399572,22.232796312917927
2022-07-26,3.5550995674190324,20.172095846969903
2022-07-27,3.705983957212885,21.012992306044993
2022-07-28,3.3359133696632184,21.04424199602439
2022-07-29,3.7320077939620013,22.159136655292112
2022-07-30,3.8263359684072946,22.047212033484005
2022-07-31,3.771369832203072,25.15008893359961
2022-08-01,3.7824713607955873,21.44292749166953
2022-08-02,3.563964756140794,25.85721239949764
2022-08-03,3.5277264039010148,22.421745964816633
2022-08-04,3.5714842435910614,22.52710832502921
2022-08-05,3.886976821493725,21.49262819549568
2022-08-06,3.8884764048049796,22.381628834196366
2022-08-07,4.2786343117597605,23.13662234550671
2022-08-08,3.5404833056883764,22.19747795255142
2022-08-09,3.4727175955766287,20.585263644187343
2022-08-10,3.596393248401202,23.698787473448508
2022-08-11,3.632647513954263,21.39174379326672
2022-08-12,3.964587555879533,21.103112093581395
2022-08-13,4.260432670233656,20.792655737417746
2022-08-14,5.729972453435161,24.484629760097857
2022-08-15,3.717525010903304,23.520173206747078
2022-08-16,3.7257439981086056,25.820607991097166
2022-08-17,5.453622526115516,23.05680531470942
2022-08-18,3.987139698888433,26.062611480103296
2022-08-19,3.758045103266231,23.442464826140583
2022-08-20,3.832158503986027,27.11576939069028
2022-08-21,3.8476900191467154,27.589921587371645
2022-08-22,3.9886199497859836,29.813277995457725
2022-08-23,3.725541949142536,25.954485948172167
2022-08-24,3.3960749578351415,24.90218782822075
2022-08-25,3.532643982126961,25.02907723505346
2022-08-26,3.817077359079295,30.41081424750556
2022-08-27,4.155510773923774,27.071773144856696
2022-08-28,4.512967498081498,30.231444421407453
2022-08-29,3.5985415829715834,33.95723387987224
2022-08-30,3.5727122182437365,31.083172701042862
2022-08-31,4.579544285124269,32.121526502398865
2022-09-01,3.473649420761915,28.66913783074854
2022-09-02,3.599962522807713,30.809962965271698
2022-09-03,3.852019122468181,29.82566707718499
2022-09-04,4.715366543455079,34.9122469289932
2022-09-05,3.538990775382132,32.07705847605671
2022-09-06,3.4588188703798513,31.480276152757266
2022-09-07,3.314133976226315,30.36157079627131
2022-09-08,3.560317652757954,27.947842091022093
2022-09-09,4.04766006180241,30.317762645759963
2022-09-10,3.747676559411189,35.96577140864283
2022-09-11,5.37484268017677,36.51701924963291
2022-09-12,3.640641461533443,34.728917744199904
2022-09-13,3.4497227800896697,37.578525390978236
2022-09-14,3.5188436313508262,35.219212110626714
2022-09-15,3.8222525652711026,36.075136641668415
2022-09-16,3.756169335600366,37.7852183682477
2022-09-17,4.321284163557157,34.455354690302144
2022-09-18,4.439305616029829,38.260611732540625
2022-09-19,3.4518470948009203,32.701891515804334
2022-09-20,3.9730609487648105,32.72868172000579
2022-09-21,3.564058880338432,35.778506700179825
2022-09-22,3.734815590807849,34.77478905835466
